ticker,exchange,assetType,priceCurrency,startDate,endDate
PPFVX,NMFQS,Mutual Fund,USD,2017-09-21,2019-11-25
PPFWX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPFWX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPFYX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPFYX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPG,NYSE,Stock,USD,1983-04-06,2021-07-12
PPGAX,NMFQS,Mutual Fund,USD,2012-08-03,2019-06-26
PPGBX,NMFQS,Mutual Fund,USD,2012-08-03,2019-06-26
PPGCX,NMFQS,Mutual Fund,USD,2012-08-03,2019-06-26
PPGH,NASDAQ,Stock,USD,2021-03-01,2021-07-12
PPGHU,NASDAQ,Stock,USD,2021-01-06,2021-07-12
PPGHW,NASDAQ,Stock,USD,2021-03-01,2021-07-12
PPGMX,NMFQS,Mutual Fund,USD,2012-08-03,2019-06-26
PPGNX,NMFQS,Mutual Fund,USD,2009-01-02,2021-07-09
PPGNY,OTCMKTS,Stock,USD,2016-01-20,2018-12-28
PPGRX,NMFQS,Mutual Fund,USD,2003-01-02,2021-05-25
PPGSX,NMFQS,Mutual Fund,USD,2012-08-03,2019-06-26
PPGVX,NMFQS,Mutual Fund,USD,2020-01-02,2021-07-09
PPGYX,NMFQS,Mutual Fund,USD,2012-08-03,2019-06-26
PPH,NASDAQ,ETF,USD,2000-02-01,2021-07-12
PPH1,NYSE,Stock,USD,,
PPHI,NASDAQ,Stock,USD,2019-04-01,2021-07-12
PPHM,NASDAQ,Stock,USD,1996-04-01,2018-01-05
PPHMP,NASDAQ,Stock,USD,2014-02-27,2018-01-08
PPHOF,PINK,Stock,USD,2021-02-09,2021-07-12
PPHPU,NASDAQ,Stock,USD,,
PPI,NYSE,Stock,USD,,
PPIAX,NMFQS,Mutual Fund,USD,2002-12-27,2021-07-09
PPICX,NMFQS,Mutual Fund,USD,2001-01-02,2017-12-27
PPIH,NASDAQ,Stock,USD,2016-01-04,2021-07-12
PPII,OTCCE,Stock,USD,2012-02-29,2021-07-12
PPIIX,NMFQS,Mutual Fund,USD,2001-01-02,2017-09-29
PPILX,NMFQS,Mutual Fund,USD,2009-01-02,2021-07-09
PPIMX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-09
PPINF,OTCGREY,Stock,USD,,
PPIP,NYSE,Stock,USD,,
PPIPX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PPIRX,NMFQS,Mutual Fund,USD,2016-01-04,2018-09-21
PPISX,NMFQS,Mutual Fund,USD,2005-01-03,2021-07-09
PPITX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-09
PPIVX,NMFQS,Mutual Fund,USD,2020-01-02,2021-07-09
PPJE,PINK,Stock,USD,2016-01-21,2021-07-12
PPKRF,PINK,Stock,USD,,
PPKTF,PINK,Stock,USD,,
PPKZ,NYSE,Stock,USD,,
PPL,NYSE,Stock,USD,1985-04-08,2021-07-12
PPLAX,NMFQS,Mutual Fund,USD,1998-01-02,2021-07-09
PPLBX,NMFQS,Mutual Fund,USD,2007-04-23,2016-07-22
PPLC,NYSE ARCA,ETF,USD,2015-01-07,2020-09-25
PPLCX,NMFQS,Mutual Fund,USD,2004-01-02,2021-07-09
PPLFF,PINK,Stock,USD,2017-12-06,2021-07-12
PPLFY,PINK,Stock,USD,2017-11-03,2021-07-12
PPLIX,NMFQS,Mutual Fund,USD,2001-03-02,2021-07-09
PPLJX,NMFQS,Mutual Fund,USD,2002-01-02,2017-09-29
PPLKF,OTCGREY,Stock,USD,2007-07-18,2018-06-11
PPLKY,PINK,Stock,USD,2007-07-24,2018-04-16
PPLL,PINK,Stock,USD,2000-08-10,2021-07-12
PPLN,OTCBB,ETF,USD,2017-06-13,2020-01-14
PPLPX,NMFQS,Mutual Fund,USD,2009-01-02,2021-07-09
PPLS,,Stock,USD,,
PPLSX,NMFQS,Mutual Fund,USD,2004-11-02,2021-07-09
PPLT,NYSE ARCA,ETF,USD,2010-01-08,2021-07-12
PPLVX,NMFQS,Mutual Fund,USD,2013-12-31,2018-02-05
PPLXF,PINK,Stock,USD,2019-09-12,2021-02-18
PPLZX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
PPMAX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPMAX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPMBX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPMBX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPMC,NYSE ARCA,ETF,USD,2018-02-15,2020-09-29
PPMD,PINK,Stock,USD,1994-10-31,2021-07-12
PPMDX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPMDX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPMFX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPMFX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPMH,OTCCE,Stock,USD,2017-09-25,2021-07-12
PPMIQ,PINK,Stock,USD,2011-11-25,2013-10-01
PPMLX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPMLX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPMRX,NMFQS,Mutual Fund,USD,2017-09-21,2021-03-30
PPMRX,NMFQS,Mutual Fund,USD,2021-03-30,2021-05-26
PPMT,PINK,Stock,USD,2010-05-24,2021-07-12
PPMTX,NMFQS,Mutual Fund,USD,2012-08-03,2019-11-25
PPMVX,NMFQS,Mutual Fund,USD,2017-09-21,2019-11-25
PPMYX,NMFQS,Mutual Fund,USD,2017-09-21,2021-05-21
PPMYX,NMFQS,Mutual Fund,USD,2021-05-24,2021-05-26
PPNAX,NMFQS,Mutual Fund,USD,1994-01-03,2021-07-09
PPNBX,NMFQS,Mutual Fund,USD,1994-01-03,2021-07-09
PPNCX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-09
PPNMX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPNNX,NMFQS,Mutual Fund,USD,2001-01-02,2021-03-01
PPNPX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPNSP,PINK,Stock,USD,2018-02-28,2018-03-20
PPNSX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPNT,PINK,Stock,USD,2009-11-06,2019-11-26
PPO,NYSE,Stock,USD,2007-07-26,2015-08-26
PPOCX,NMFQS,Mutual Fund,USD,2008-01-02,2019-01-11
PPOD,NASDAQ,Stock,USD,,
PPOEF,OTCMKTS,Stock,USD,2012-12-18,2018-04-11
PPOKF,OTCGREY,Stock,USD,2019-08-14,2021-07-12
PPOKY,OTCGREY,Stock,USD,,
PPOLF,OTCGREY,Stock,USD,,
PPOTF,PINK,Stock,USD,2015-09-29,2021-07-12
PPP,NYSE,Stock,USD,2009-12-14,2017-08-14
PPP3,,Stock,USD,,
PPPLF,PINK,Stock,USD,2007-07-13,2018-05-18
PPPMF,PINK,Stock,USD,2017-08-15,2018-05-11
PPPRX,NMFQS,Mutual Fund,USD,2016-01-04,2018-02-05
PPQAX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
PPQDX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
PPQJX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-09
PPQMX,NMFQS,Mutual Fund,USD,2000-11-30,2021-07-09
PPQNX,NMFQS,Mutual Fund,USD,2001-01-02,2021-03-01
PPQPX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPQSX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPQZX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
PPR,NYSE,ETF,USD,1992-03-09,2021-06-04
PPRBQ,NYSE,Stock,USD,,
PPREX,NMFQS,Mutual Fund,USD,2017-01-12,2021-07-09
PPRG,PINK,Stock,USD,2004-07-27,2021-07-12
PPRLX,NMFQS,Mutual Fund,USD,2017-09-21,2021-07-09
PPRLX,NMFQS,Mutual Fund,USD,,
PPRM,NMFQS,ETF,USD,,
PPRMX,NMFQS,Mutual Fund,USD,2011-09-01,2021-07-09
PPRNX,NMFQS,Mutual Fund,USD,2017-09-21,2021-07-09
PPRNX,NMFQS,Mutual Fund,USD,,
PPRO1,NASDAQ,Stock,USD,,
PPROX,NMFQS,Mutual Fund,USD,,
PPROX,NMFQS,Mutual Fund,USD,2017-09-21,2021-07-09
PPRPX,NMFQS,Mutual Fund,USD,2017-09-21,2021-07-09
PPRPX,NMFQS,Mutual Fund,USD,,
PPRQF,OTCGREY,Stock,USD,2014-01-02,2021-07-12
PPRRF,OTCGREY,Stock,USD,2017-10-31,2021-07-12
PPRSX,NMFQS,Mutual Fund,USD,2005-01-03,2021-03-01
PPRT,NASDAQ,Stock,USD,,
PPRTF,PINK,Stock,USD,,
PPRTF,OTCBB,Stock,USD,2016-01-04,2018-12-11
PPRUF,PINK,Stock,USD,2007-09-07,2021-07-12
PPRUY,PINK,Stock,USD,2011-07-12,2021-07-12
PPRVX,NMFQS,Mutual Fund,USD,2017-09-21,2019-11-25
PPRW,PINK,Stock,USD,2017-09-22,2021-07-12
PPRWX,NMFQS,Mutual Fund,USD,2017-09-21,2021-07-09
PPRWX,NMFQS,Mutual Fund,USD,,
PPRYX,NMFQS,Mutual Fund,USD,2017-09-21,2021-07-09
PPRYX,NMFQS,Mutual Fund,USD,,
PPS,NYSE,Stock,USD,1993-07-15,2016-12-08
PPSAX,NMFQS,Mutual Fund,USD,2005-10-28,2021-07-09
PPSC,NYSE ARCA,ETF,USD,2015-01-07,2020-09-25
PPSF,PINK,Stock,USD,2008-08-25,2021-07-12
PPSFX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPSHY,OTCGREY,Stock,USD,,
PPSI,NASDAQ,Stock,USD,2013-05-03,2021-07-12
PPSIX,NMFQS,Mutual Fund,USD,2002-05-03,2021-07-09
PPSJX,NMFQS,Mutual Fund,USD,2004-01-02,2021-07-09
PPSNX,NMFQS,Mutual Fund,USD,2001-01-02,2021-03-01
PPSPX,NMFQS,Mutual Fund,USD,2017-06-12,2017-06-23
PPSRX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPSSF,PINK,Stock,USD,,
PPSSX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPSTF,PINK,Stock,USD,2016-05-31,2021-07-12
PPT,NYSE,ETF,USD,1988-02-19,2021-07-12
PPTA,NASDAQ,Stock,USD,2021-02-18,2021-07-12
PPTA,OTCQX,Stock,USD,2016-01-04,2021-02-17
PPTAX,NMFQS,Mutual Fund,USD,2006-01-03,2021-07-09
PPTB,,ETF,USD,2018-02-15,2018-09-24
PPTCX,NMFQS,Mutual Fund,USD,2006-01-03,2021-07-09
PPTDF,PINK,Stock,USD,2014-08-20,2021-07-12
PPTL,OTCCE,Stock,USD,2017-09-26,2021-07-12
PPTM,OTCCE,Stock,USD,2006-01-25,2020-09-11
PPTMX,NMFQS,Mutual Fund,USD,2001-01-02,2017-09-29
PPTNX,NMFQS,Mutual Fund,USD,2001-01-02,2017-09-29
PPTPX,NMFQS,Mutual Fund,USD,2001-01-02,2017-09-29
PPTR,,ETF,USD,,
PPTRX,NMFQS,Mutual Fund,USD,2018-05-22,2021-07-09
PPTSX,NMFQS,Mutual Fund,USD,2001-01-02,2017-09-29
PPTV,NASDAQ,Stock,USD,,
PPTY,NYSE ARCA,ETF,USD,2018-03-27,2021-07-12
PPTYX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-09
PPUAX,NMFQS,Mutual Fund,USD,2006-12-01,2021-07-09
PPUCX,NMFQS,Mutual Fund,USD,2006-12-01,2021-07-09
PPUDX,NMFQS,Mutual Fund,USD,2006-12-01,2018-03-23
PPUMX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPUNX,NMFQS,Mutual Fund,USD,2001-01-02,2021-03-01
PPUPX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPUSX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PPVAX,NMFQS,Mutual Fund,USD,2012-05-24,2021-07-09
PPVBX,NMFQS,Mutual Fund,USD,2012-05-24,2017-04-10
PPVCX,NMFQS,Mutual Fund,USD,2012-05-24,2021-07-09
PPVFX,NMFQS,Mutual Fund,USD,2012-05-24,2021-07-09
PPVIX,NMFQS,Mutual Fund,USD,2004-06-02,2021-07-09
PPW,,Stock,USD,,
PPWLM,PINK,Stock,USD,2011-03-02,2021-07-12
PPWLO,PINK,Stock,USD,2011-03-22,2021-07-12
PPX,NYSE,Stock,USD,2013-03-18,2021-07-12
PPX1,,Stock,USD,,
PPXLF,OTCGREY,Stock,USD,,
PPXXY,PINK,Stock,USD,2007-11-19,2019-07-26
PPYAX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-09
PPYCX,NMFQS,Mutual Fund,USD,2016-01-04,2019-02-01
PPYIX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-09
PPYPX,NMFQS,Mutual Fund,USD,2016-01-04,2021-07-09
PPZAX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
PPZDX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
PPZMX,NMFQS,Mutual Fund,USD,2006-01-03,2015-06-16
PPZNX,NMFQS,Mutual Fund,USD,2010-01-04,2015-06-16
PPZPX,NMFQS,Mutual Fund,USD,2002-01-02,2015-06-16
PPZRF,OTCGREY,Stock,USD,2019-02-26,2021-07-12
PPZRX,NMFQS,Mutual Fund,USD,2015-01-02,2021-07-09
PPZSX,NMFQS,Mutual Fund,USD,2015-01-02,2015-06-16
PQ,NYSE,Stock,USD,1992-10-26,2018-05-04
PQARX,NMFQS,Mutual Fund,USD,2005-01-03,2021-07-09
PQBMX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQCCX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQCMX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQCNX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQDAX,NMFQS,Mutual Fund,USD,2011-12-14,2016-06-07
PQDCX,NMFQS,Mutual Fund,USD,2011-12-15,2016-06-06
PQDDX,NMFQS,Mutual Fund,USD,2011-12-15,2016-06-06
PQDI,NYSE ARCA,ETF,USD,2020-06-17,2021-07-12
PQDIX,NMFQS,Mutual Fund,USD,2011-12-15,2016-06-06
PQDMX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQDPX,NMFQS,Mutual Fund,USD,2011-12-15,2016-06-06
PQDRX,NMFQS,Mutual Fund,USD,2011-12-15,2016-01-21
PQEFF,PINK,Stock,USD,2017-02-01,2021-07-12
PQEMX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQG,NYSE,Stock,USD,2017-09-29,2021-07-12
PQIAX,NMFQS,Mutual Fund,USD,1984-12-31,2021-07-09
PQIBX,NMFQS,Mutual Fund,USD,2011-12-15,2016-01-20
PQICX,NMFQS,Mutual Fund,USD,2011-12-15,2021-07-09
PQIDX,NMFQS,Mutual Fund,USD,2011-12-15,2018-03-23
PQIIX,NMFQS,Mutual Fund,USD,2011-12-15,2021-07-09
PQIN,NYSE ARCA,ETF,USD,2018-12-10,2021-07-12
PQIPX,NMFQS,Mutual Fund,USD,2011-12-15,2021-07-09
PQIRX,NMFQS,Mutual Fund,USD,2004-01-02,2021-07-09
PQIZX,NMFQS,Mutual Fund,USD,2011-12-15,2021-07-09
PQJCX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQLC,NYSE ARCA,ETF,USD,2018-10-18,2021-07-12
PQMAX,NMFQS,Mutual Fund,USD,2017-10-06,2021-07-09
PQMCX,NMFQS,Mutual Fund,USD,2017-10-06,2021-07-09
PQMQX,NMFQS,Mutual Fund,USD,2017-10-06,2021-07-09
PQMZX,NMFQS,Mutual Fund,USD,2017-10-06,2021-07-09
PQNAX,NMFQS,Mutual Fund,USD,1992-01-02,2021-07-09
PQNBX,NMFQS,Mutual Fund,USD,1995-05-22,2015-08-21
PQNCX,NMFQS,Mutual Fund,USD,1989-01-03,2021-07-09
PQRAX,NMFQS,Mutual Fund,USD,2015-01-05,2019-12-31
PQRBX,NMFQS,Mutual Fund,USD,2017-06-12,2017-06-23
PQRCX,NMFQS,Mutual Fund,USD,2015-01-05,2017-01-23
PQRDX,NMFQS,Mutual Fund,USD,2015-01-05,2017-01-20
PQRMX,NMFQS,Mutual Fund,USD,2011-09-01,2016-01-21
PQRPX,NMFQS,Mutual Fund,USD,2015-01-05,2016-01-20
PQRRX,NMFQS,Mutual Fund,USD,2015-01-05,2016-01-21
PQRZX,NMFQS,Mutual Fund,USD,2015-01-02,2019-12-31
PQSAX,NMFQS,Mutual Fund,USD,2007-01-03,2021-07-09
PQSCX,NMFQS,Mutual Fund,USD,2007-01-03,2021-07-09
PQSG,NYSE ARCA,ETF,USD,2018-11-15,2021-07-12
PQSIX,NMFQS,Mutual Fund,USD,2017-12-11,2021-07-09
PQSV,NYSE ARCA,ETF,USD,2018-11-15,2021-07-12
PQTAX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-09
PQTCX,NMFQS,Mutual Fund,USD,2014-01-02,2020-02-07
PQTDX,NMFQS,Mutual Fund,USD,2014-01-02,2018-03-23
PQTIX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-09
PQTNX,NMFQS,Mutual Fund,USD,2018-04-27,2021-07-09
PQTPX,NMFQS,Mutual Fund,USD,2014-01-02,2021-07-09
PQTSX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PQUAX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PQUEQ,NYSE,Stock,USD,2001-01-02,2019-03-05
PRA,NYSE,Stock,USD,1991-09-04,2021-07-12
PRAA,NASDAQ,Stock,USD,2002-11-08,2021-07-12
PRAAX,NMFQS,Mutual Fund,USD,1999-01-04,2021-07-09
PRAC,PINK,Stock,USD,2017-09-26,2021-07-12
PRACX,NMFQS,Mutual Fund,USD,2000-01-03,2021-07-09
PRADX,NMFQS,Mutual Fund,USD,1992-01-31,2021-07-09
PRAEX,NMFQS,Mutual Fund,USD,2005-01-03,2021-07-09
PRAFX,NMFQS,Mutual Fund,USD,2010-07-29,2021-07-09
PRAH,NASDAQ,Stock,USD,2014-11-13,2021-07-01
PRAHX,NMFQS,Mutual Fund,USD,2014-07-28,2021-07-09
PRAI,,Stock,USD,,
PRAIX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-09
PRAKF,PINK,Stock,USD,,
PRAMX,NMFQS,Mutual Fund,USD,2017-06-12,2021-07-09
PRAN1,,Stock,USD,,
PRAPX,NMFQS,Mutual Fund,USD,2010-01-04,2021-07-09
PRARX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-09
PRASX,NMFQS,Mutual Fund,USD,1991-01-02,2021-07-09
PRAX,NASDAQ,Stock,USD,2020-10-16,2021-07-12
PRAXX,NMFQS,Mutual Fund,USD,,
PRAY,PINK,Stock,USD,2011-09-16,2018-02-08
PRAYD,PINK,Stock,USD,2017-10-13,2017-11-08
PRB,NYSE ARCA,ETF,USD,2009-02-03,2019-05-03
PRB1,,Stock,USD,,
PRBAX,NMFQS,Mutual Fund,USD,2019-12-31,2021-07-09
PRBC,,Stock,USD,,
PRBCF,PINK,Stock,USD,2017-10-10,2021-07-12
PRBDF,OTCMKTS,Stock,USD,2013-07-29,2019-07-12
PRBDF,PINK,Stock,USD,,
PRBDX,NMFQS,Mutual Fund,USD,2006-01-03,2021-07-09
PRBEQ,PINK,Stock,USD,2007-07-13,2019-06-24
PRBEX,NMFQS,Mutual Fund,USD,2019-12-31,2021-07-09
PRBI,OTCBB,Stock,USD,2016-01-04,2017-09-07
PRBIX,NMFQS,Mutual Fund,USD,1989-01-31,2021-07-09
PRBLX,NMFQS,Mutual Fund,USD,1993-01-04,2021-07-09
PRBMX,NMFQS,Mutual Fund,USD,2019-12-31,2021-07-09
PRBWX,NMFQS,Mutual Fund,USD,1996-06-20,2015-04-08
PRBX,NYSE,Stock,USD,,
PRBZ,NASDAQ,Stock,USD,,
PRBZF,OTCGREY,Stock,USD,2011-01-04,2021-07-12
PRCB,PINK,Stock,USD,2012-07-24,2018-06-29
PRCCX,NMFQS,Mutual Fund,USD,2012-08-03,2021-07-09
PRCEX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-09
PRCF,PINK,Stock,USD,2016-02-04,2021-07-12
PRCGX,NMFQS,Mutual Fund,USD,1989-01-03,2021-07-09
PRCH,NASDAQ,Stock,USD,2020-01-13,2021-07-12
PRCHW,NASDAQ,Stock,USD,2020-01-13,2021-04-16
PRCIX,NMFQS,Mutual Fund,USD,1980-01-02,2021-07-09
PRCK,PINK,Stock,USD,2017-10-09,2021-07-12
PRCM,NASDAQ,Stock,USD,,
PRCMX,NMFQS,Mutual Fund,USD,2009-01-02,2021-07-09
PRCN,NASDAQ,Stock,USD,,
PRCNF,PINK,Stock,USD,2018-07-16,2021-07-12
PRCNX,NMFQS,Mutual Fund,USD,2014-08-25,2021-07-09
PRCOF,OTCGREY,Stock,USD,,
PRCOX,NMFQS,Mutual Fund,USD,1995-01-03,2021-07-09
PRCP,NASDAQ,Stock,USD,1992-08-21,2020-12-21
PRCPX,NMFQS,Mutual Fund,USD,2014-05-01,2021-07-09
PRCRF,PINK,Stock,USD,,
PRCRX,NMFQS,Mutual Fund,USD,2011-09-01,2016-01-21
PRCS,NASDAQ,Stock,USD,,
PRCX,OTCQB,Stock,USD,2015-04-27,2021-07-12
PRCXF,OTCGREY,Stock,USD,2019-10-03,2021-05-27
PRCXX,NMFQS,Mutual Fund,USD,2021-05-25,2021-07-09
PRCYF,OTCGREY,Stock,USD,2007-07-13,2018-12-24
PRD,,Stock,USD,,
PRDAX,NMFQS,Mutual Fund,USD,2010-03-17,2021-07-09
PRDBX,NMFQS,Mutual Fund,USD,1996-01-02,2020-08-25
PRDCQ,NYSE,Stock,USD,,
PRDCX,NMFQS,Mutual Fund,USD,2010-03-18,2021-02-23
PRDEX,NASDAQ,Mutual Fund,USD,2017-06-12,2021-07-09
PRDGF,PINK,Stock,USD,2014-09-04,2021-07-12
PRDGX,NMFQS,Mutual Fund,USD,1992-12-31,2021-07-09
PRDHX,NMFQS,Mutual Fund,USD,2017-06-12,2019-08-23
PRDIX,NMFQS,Mutual Fund,USD,2015-01-09,2019-08-23
PRDL,PINK,Stock,USD,2016-01-04,2021-07-12
PRDMX,NMFQS,Mutual Fund,USD,2004-01-02,2021-07-09
PRDO,NASDAQ,Stock,USD,1998-01-29,2021-07-12
PRDPX,NMFQS,Mutual Fund,USD,2011-01-03,2017-06-23
PRDS,NASDAQ,Stock,USD,,
PRDSF,PINK,Stock,USD,2011-11-14,2021-07-12
PRDSX,NMFQS,Mutual Fund,USD,1997-06-30,2021-07-09
PRDSY,PINK,Stock,USD,2011-08-11,2021-07-12
PRDWF,OTCGREY,Stock,USD,,
PRDYX,NMFQS,Mutual Fund,USD,2015-01-09,2019-08-23
PRDZF,PINK,Stock,USD,2018-02-09,2018-02-09
PRE,NYSE,Stock,USD,1996-11-14,2016-03-28
PRE-P-F,NYSE,Stock,USD,2006-12-01,2020-10-21
PRE-P-G,NYSE,Stock,USD,2016-05-06,2021-04-30
PRE-P-H,NYSE,Stock,USD,2016-05-06,2021-04-30
PRE-P-I,NYSE,Stock,USD,2016-05-06,2021-04-30
PRE-P-J,NYSE,Stock,USD,2021-03-19,2021-07-12
PREA,OTCCE,Stock,USD,2017-12-20,2021-01-07
PREAX,NMFQS,Mutual Fund,USD,2007-01-03,2021-07-09
PREC,PINK,Stock,USD,2015-05-05,2021-07-12
PRECX,NMFQS,Mutual Fund,USD,1995-01-03,2021-07-09
PRED,PINK,Stock,USD,2016-01-06,2021-07-12
PRED1,,Stock,USD,,
PREDX,NMFQS,Mutual Fund,USD,1998-04-08,2015-09-14
PREEX,NMFQS,Mutual Fund,USD,2007-01-03,2019-01-07
PREF,NYSE ARCA,ETF,USD,2017-07-26,2021-07-12
PREFX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PREGF,OTCCE,Stock,USD,2017-09-22,2021-07-12
PREGX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PREHX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PREIF,OTCQB,Stock,USD,2012-05-31,2021-07-12
PREIX,NMFQS,Mutual Fund,USD,1991-01-02,2021-07-09
PREJX,NMFQS,Mutual Fund,USD,2002-01-02,2021-07-09
PREKF,PINK,Stock,USD,2014-06-17,2021-07-12
PREKX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PRELF,PINK,Stock,USD,2007-08-08,2018-01-11
PRELX,NMFQS,Mutual Fund,USD,2011-05-27,2021-07-09
PREM,NASDAQ,Stock,USD,,
PREMF,OTCMKTS,Stock,USD,2001-01-02,2019-06-13
PREMX,NMFQS,Mutual Fund,USD,1995-01-03,2021-07-09
PRENX,NMFQS,Mutual Fund,USD,2001-01-02,2021-03-01
PREOX,NMFQS,Mutual Fund,USD,2004-09-13,2021-07-09
PREPX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PREQX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-09
PRERX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PRES,NASDAQ,Stock,USD,,
PRESF,OTCGREY,Stock,USD,2016-11-30,2021-07-12
PRESX,NMFQS,Mutual Fund,USD,1991-01-02,2021-07-09
PRETX,NMFQS,Mutual Fund,USD,2001-01-02,2021-07-09
PREUF,OTCGREY,Stock,USD,2007-07-27,2021-07-12
PREUX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PREVX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PREWX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PREX,PINK,Stock,USD,2017-08-24,2021-06-01
PREXF,OTCCE,Stock,USD,2017-10-10,2021-07-12
PREYX,NMFQS,Mutual Fund,USD,2008-12-26,2019-01-10
PREZX,NMFQS,Mutual Fund,USD,2017-01-03,2021-07-09
PRF,NYSE ARCA,ETF,USD,2005-12-19,2021-07-12
PRFAX,NMFQS,Mutual Fund,USD,1992-01-31,2021-07-09
PRFBX,NMFQS,Mutual Fund,USD,1999-01-04,2021-07-09
PRFC1,NASDAQ,Stock,USD,,
PRFCX,NMFQS,Mutual Fund,USD,2008-01-02,2021-07-09
PRFDX,NMFQS,Mutual Fund,USD,1986-01-02,2021-07-09
PRFEX,NMFQS,Mutual Fund,USD,1990-01-02,2020-10-02
PRFFX,NMFQS,Mutual Fund,USD,2014-09-23,2020-04-24
PRFHX,NMFQS,Mutual Fund,USD,1986-01-02,2021-07-09
PRFIX,NMFQS,Mutual Fund,USD,1993-01-04,2021-07-09
PRFMX,NMFQS,Mutual Fund,USD,1999-01-04,2019-11-25
PRFN,,Stock,USD,,
PRFN1,,Stock,USD,,
PRFN2,,Stock,USD,,
PRFRX,NMFQS,Mutual Fund,USD,2011-08-01,2021-07-09
PRFS,,Stock,USD,,
PRFS1,,Stock,USD,,
PRFSX,NMFQS,Mutual Fund,USD,1984-01-09,2021-07-09
PRFT,NASDAQ,Stock,USD,1999-07-29,2021-07-12
PRFUF,PINK,Stock,USD,,
PRFX,NASDAQ,Stock,USD,2020-09-01,2021-07-12
PRFZ,NASDAQ,ETF,USD,2006-09-20,2021-07-12
PRG,NYSE,Stock,USD,1984-09-07,2021-07-12
PRG-W,NYSE,Stock,USD,2020-11-25,2020-11-30
PRG-WI,NYSE,Stock,USD,,
PRG1,,Stock,USD,,
